file_name,subset,content_type,width,height,resolution,quality,aspect_ratio,image_mode,format,source_tag,competition,region,split
test(1)1037.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1038.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1039.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)104.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1040.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1041.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,validation
test(1)1042.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1043.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1044.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1045.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1046.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1047.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1048.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,validation
test(1)1049.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)105.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1050.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1051.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1052.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1053.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1054.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,validation
test(1)1055.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1056.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,validation
test(1)1057.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1058.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1059.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)106.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,validation
test(1)1060.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1061.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1062.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1063.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1064.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1065.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1066.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1067.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1068.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1069.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)107.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1070.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1071.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,test
test(1)1072.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1073.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1074.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1075.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1076.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1077.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,test
test(1)1078.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,validation
test(1)1079.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)108.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1080.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1081.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,validation
test(1)1082.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1083.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1084.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1085.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1086.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1087.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1088.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1089.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)109.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)1090.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)11.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,test
test(1)110.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)111.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)112.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)113.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)114.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)115.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)116.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)117.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,test
test(1)118.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)119.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)12.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)120.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)121.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)122.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)123.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,test
test(1)124.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)125.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)126.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,validation
test(1)127.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)128.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)129.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)13.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)130.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)131.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)132.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,test
test(1)133.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)134.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)135.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)136.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)137.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)138.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,validation
test(1)139.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)14.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)140.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)141.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)142.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,validation
test(1)143.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)144.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,test
test(1)145.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)146.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,validation
test(1)147.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,test
test(1)148.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)149.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)15.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)150.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)151.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)152.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)153.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,test
test(1)154.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)155.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)156.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)157.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)158.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)159.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)16.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,test
test(1)160.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)161.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)162.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)163.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)164.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)165.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)166.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)167.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)168.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)169.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)17.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,test
test(1)170.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)171.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,test
test(1)172.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,test
test(1)173.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)174.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)175.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,test
test(1)176.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,validation
test(1)177.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)178.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)179.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)18.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)180.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)181.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)182.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)183.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,validation
test(1)184.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,test
test(1)185.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)186.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)187.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,test
test(1)188.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)189.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)19.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)190.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)191.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)192.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)193.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,test
test(1)194.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)195.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)196.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)197.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,test
test(1)198.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,test
test(1)199.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)2.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)20.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)200.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)201.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)202.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)203.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)204.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)205.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)206.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)207.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)208.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)209.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)21.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)210.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)211.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)212.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)213.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)214.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)215.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)216.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,test
test(1)217.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)218.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)219.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)22.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,test
test(1)220.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)221.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)222.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)223.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,test
test(1)224.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)225.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)226.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)227.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)228.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)229.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)23.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,validation
test(1)230.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)231.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)232.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,validation
test(1)233.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,test
test(1)234.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)235.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)236.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)237.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)238.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)239.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)24.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,validation
test(1)240.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)241.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)242.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)243.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)244.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)245.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)246.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)247.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)248.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)249.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)25.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)250.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)251.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)252.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,validation
test(1)253.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)254.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,validation
test(1)255.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,test
test(1)256.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)257.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)258.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)259.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)26.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)260.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)261.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)262.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)263.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)264.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)265.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)266.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
test(1)267.jpg,grounds,broadcast,1920,990,1920x990,HD,1.939,RGB,JPEG,test,Test match,Unspecified,train
